Params	Time Savings	BD-BR Inc	RDCCOst
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_refs=3	0.3713	0.0303	0.0815
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.4380	0.0395	0.0902
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5024	0.0444	0.0885
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_refs=3	0.4358	0.0392	0.0900
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5048	0.0492	0.0975
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5708	0.0588	0.1029
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.3920	0.0371	0.0948
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.4574	0.0446	0.0974
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5198	0.0492	0.0947
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5835	0.0630	0.1079
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4552	0.0456	0.1001
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5219	0.0552	0.1057
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.4542	0.0405	0.0892
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.5173	0.0481	0.0930
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.5776	0.0618	0.1071
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6374	0.0726	0.1140
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5124	0.0484	0.0944
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.5747	0.0589	0.1025
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6378	0.0748	0.1173
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6989	0.0874	0.1251
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.4810	0.0428	0.0890
HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.4670	0.0409	0.0876
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.4833	0.0452	0.0935
HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.4065	0.0363	0.0894
HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.4750	0.0459	0.0966
HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.5416	0.0580	0.1072
HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6075	0.0678	0.1116
HadamardME=0_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.3969	0.0350	0.0883
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.4156	0.0402	0.0966
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_refs=3	0.4213	0.0381	0.0905
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.4870	0.0443	0.0910
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.5522	0.0616	0.1116
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6165	0.0691	0.1120
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_refs=3	0.4817	0.0461	0.0958
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.5504	0.0554	0.1007
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6154	0.0728	0.1183
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6798	0.0840	0.1236
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.4420	0.0431	0.0975
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.5074	0.0510	0.1004
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.5691	0.0641	0.1127
BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.6298	0.0741	0.1177
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.5010	0.0516	0.1029
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.5662	0.0642	0.1134
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6283	0.0776	0.1236
AMP=0_BipredSearchRange=2_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.6909	0.0899	0.1302
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.3421	0.0307	0.0897
HadamardME=0_QuadtreeTUMaxDepthInter=2_refs=3	0.3241	0.0287	0.0885
HadamardME=0_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.3446	0.0350	0.1016
QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1_refs=3	0.5190	0.0578	0.1114
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1_refs=3	0.5382	0.0759	0.1410
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1_refs=3	0.5474	0.1394	0.2546
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1_refs=3	0.6180	0.1013	0.1639
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=1_refs=3	0.6229	0.1501	0.2410
QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=2_refs=3	0.4447	0.0512	0.1151
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=2_refs=3	0.4672	0.0745	0.1593
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=2_refs=3	0.4801	0.1250	0.2603
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=2_refs=3	0.5431	0.0921	0.1696
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=2_refs=3	0.5522	0.1345	0.2436
QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=3_refs=3	0.3716	0.0453	0.1218
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=3_refs=3	0.3998	0.0648	0.1621
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=3_refs=3	0.4127	0.1178	0.2855
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=3_refs=3	0.4740	0.0812	0.1713
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_TestRect=3_refs=3	0.4835	0.1281	0.2650
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5574	0.0815	0.1462
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.6032	0.0929	0.1540
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6468	0.1124	0.1738
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6918	0.1188	0.1717
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.6029	0.0918	0.1522
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.6499	0.1064	0.1638
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6968	0.1258	0.1806
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.7427	0.1374	0.1849
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5536	0.0874	0.1579
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.6046	0.0980	0.1620
QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=1_refs=3	0.5723	0.0760	0.1328
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=1_refs=3	0.5956	0.0979	0.1644
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=1_refs=3	0.6057	0.1514	0.2499
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=1_refs=3	0.6666	0.1178	0.1768
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=1_refs=3	0.6736	0.1672	0.2482
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6307	0.1009	0.1599
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6422	0.1028	0.1601
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6903	0.1154	0.1671
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6998	0.1141	0.1631
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6448	0.1060	0.1644
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.7005	0.1237	0.1766
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5220	0.0822	0.1575
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5401	0.0824	0.1526
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5944	0.0884	0.1487
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5787	0.0884	0.1527
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5961	0.0986	0.1654
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5426	0.0856	0.1578
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5121	0.0797	0.1557
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6343	0.0981	0.1547
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6912	0.1174	0.1699
FME=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.4935	0.0779	0.1578
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5352	0.0819	0.1530
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5901	0.0942	0.1596
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5536	0.0912	0.1648
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.6072	0.1009	0.1661
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5137	0.0851	0.1657
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.6153	0.0984	0.1599
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.6614	0.1050	0.1588
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5708	0.0875	0.1533
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6575	0.1138	0.1730
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.7010	0.1226	0.1750
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.6153	0.0900	0.1462
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.7055	0.1266	0.1795
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.7500	0.1379	0.1838
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5813	0.0905	0.1558
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5972	0.0975	0.1633
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.6397	0.1056	0.1650
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.6517	0.1087	0.1668
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5987	0.1021	0.1705
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.6529	0.1111	0.1702
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.5050	0.0805	0.1595
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.5569	0.0880	0.1580
QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=2_refs=3	0.5040	0.0658	0.1306
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=2_refs=3	0.5279	0.0926	0.1753
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=2_refs=3	0.5393	0.1426	0.2644
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=2_refs=3	0.5966	0.1061	0.1779
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=2_refs=3	0.6069	0.1481	0.2441
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6135	0.0935	0.1524
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4907	0.0797	0.1624
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5865	0.0924	0.1575
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.6429	0.1080	0.1680
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.5438	0.0908	0.1669
QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=3_refs=3	0.4332	0.0546	0.1261
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=3_refs=3	0.4601	0.0785	0.1707
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=3_refs=3	0.4739	0.1238	0.2613
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=3_refs=3	0.5291	0.0919	0.1736
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_TestRect=3_refs=3	0.5401	0.1309	0.2424
FME=1_QuadtreeTUMaxDepthInter=2_refs=3	0.4382	0.0740	0.1690
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_refs=3	0.4704	0.0795	0.1689
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_refs=3	0.4857	0.0795	0.1636
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4563	0.0779	0.1708
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5715	0.0888	0.1554
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5613	0.0882	0.1571
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6212	0.0980	0.1578
FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6012	0.0904	0.1504
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6826	0.1148	0.1681
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.6307	0.1057	0.1676
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_refs=3	0.5387	0.0896	0.1663
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_refs=3	0.5265	0.0850	0.1614
FME=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5475	0.0846	0.1546
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6152	0.0965	0.1568
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6351	0.1014	0.1596
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6927	0.1234	0.1781
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5641	0.0909	0.1611
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5888	0.0942	0.1599
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.6445	0.1086	0.1685
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.5459	0.0899	0.1647
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.5078	0.0805	0.1585
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.5582	0.0971	0.1739
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4939	0.0815	0.1649
FME=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4595	0.0773	0.1682
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_refs=3	0.5377	0.0827	0.1538
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.5848	0.0932	0.1594
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6324	0.1113	0.1760
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6799	0.1113	0.1637
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_refs=3	0.5866	0.0874	0.1491
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.6347	0.1024	0.1614
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6841	0.1209	0.1768
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.7324	0.1372	0.1873
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.6055	0.0954	0.1575
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.6522	0.1117	0.1712
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6982	0.1288	0.1845
AMP=0_BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.7434	0.1413	0.1901
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.5599	0.0872	0.1557
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.6056	0.0976	0.1612
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6486	0.1168	0.1801
BipredSearchRange=2_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.6932	0.1246	0.1797
QuadtreeTUMaxDepthInter=1_SearchRange=0_refs=3	0.3586	0.0458	0.1278
BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_refs=3	0.3911	0.0714	0.1824
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_refs=3	0.4065	0.1172	0.2883
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=1_SearchRange=0_refs=3	0.4565	0.0820	0.1796
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=0_refs=3	0.4681	0.1219	0.2603
FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.5743	0.0910	0.1584
FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5241	0.0858	0.1637
FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6238	0.1024	0.1642
FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6700	0.1188	0.1773
QuadtreeTUMaxDepthInter=2_SearchRange=0_refs=3	0.2953	0.0390	0.1320
BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_refs=3	0.3269	0.0647	0.1980
BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_refs=3	0.3412	0.1083	0.3176
AMP=0_BipredSearchRange=2_QuadtreeTUMaxDepthInter=2_SearchRange=0_refs=3	0.3964	0.0764	0.1927
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=2_SearchRange=0_refs=3	0.4085	0.1194	0.2924
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_refs=3	0.4404	0.1252	0.2843
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_refs=3	0.4728	0.1271	0.2688
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4873	0.1304	0.2676
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_refs=3	0.4845	0.1321	0.2726
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.5000	0.1357	0.2713
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4559	0.1285	0.2818
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5509	0.1598	0.2900
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5376	0.1542	0.2867
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5621	0.1612	0.2867
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5494	0.1569	0.2856
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5252	0.1546	0.2944
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5127	0.1527	0.2978
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.6129	0.1870	0.3052
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.6017	0.1863	0.3096
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.6220	0.1883	0.3028
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.6109	0.1886	0.3087
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5925	0.1848	0.3120
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6737	0.2207	0.3275
BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6652	0.2174	0.3269
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6803	0.2239	0.3291
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6718	0.2196	0.3269
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6587	0.2186	0.3319
MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6503	0.2164	0.3328
AMP=0_BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.5313	0.1353	0.2547
AMP=0_BipredSearchRange=2_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5977	0.1652	0.2764
